Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,WnvPresent,Year,Month,WeekofYear,YearMonth,NumMosquitos,Coord,dist_spray,sprayed
2011-09-12,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2011,9,37,2011-09,4,"(41.867108, -87.654224)",4430.72225332776,0
2011-09-12,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2011,9,37,2011-09,14,"(41.867108, -87.654224)",4430.72225332776,0
2011-09-16,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2011,9,37,2011-09,6,"(41.867108, -87.654224)",4430.72225332776,0
2011-09-16,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2011,9,37,2011-09,5,"(41.867108, -87.654224)",4430.72225332776,0
2011-09-23,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2011,9,38,2011-09,9,"(41.867108, -87.654224)",4430.72225332776,0
2011-09-23,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2011,9,38,2011-09,5,"(41.867108, -87.654224)",4430.72225332776,0
2011-09-30,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2011,9,39,2011-09,3,"(41.867108, -87.654224)",4430.72225332776,0
2011-09-30,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2011,9,39,2011-09,1,"(41.867108, -87.654224)",4430.72225332776,0
2013-06-07,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,6,23,2013-06,2,"(41.867108, -87.654224)",4430.72225332776,0
2013-06-14,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,6,24,2013-06,8,"(41.867108, -87.654224)",4430.72225332776,0
2013-06-21,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,6,25,2013-06,1,"(41.867108, -87.654224)",4430.72225332776,0
2013-06-21,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,6,25,2013-06,9,"(41.867108, -87.654224)",4430.72225332776,0
2013-06-27,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,6,26,2013-06,11,"(41.867108, -87.654224)",4430.72225332776,0
2013-06-27,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,6,26,2013-06,4,"(41.867108, -87.654224)",4430.72225332776,0
2013-07-08,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,7,28,2013-07,9,"(41.867108, -87.654224)",4430.72225332776,0
2013-07-08,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,7,28,2013-07,25,"(41.867108, -87.654224)",4430.72225332776,0
2013-07-12,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,7,28,2013-07,45,"(41.867108, -87.654224)",4430.72225332776,0
2013-07-12,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,7,28,2013-07,19,"(41.867108, -87.654224)",4430.72225332776,0
2013-07-19,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,2013,7,29,2013-07,37,"(41.867108, -87.654224)",4430.72225332776,0
2013-07-19,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,7,29,2013-07,48,"(41.867108, -87.654224)",4430.72225332776,0
2013-07-25,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,7,30,2013-07,47,"(41.867108, -87.654224)",4430.72225332776,0
2013-07-25,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,7,30,2013-07,42,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-01,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,8,31,2013-08,1,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-01,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,8,31,2013-08,12,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-01,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,8,31,2013-08,16,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-08,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,8,32,2013-08,3,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-08,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,8,32,2013-08,19,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-08,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,8,32,2013-08,25,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-15,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,8,33,2013-08,39,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-15,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,8,33,2013-08,14,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-22,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,8,34,2013-08,14,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-22,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,8,34,2013-08,27,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-22,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,2013,8,34,2013-08,31,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-22,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,8,34,2013-08,5,"(41.867108, -87.654224)",4430.72225332776,0
2013-08-29,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,8,35,2013-08,33,"(41.867108, -87.654224)",4430.72225332776,0
2013-09-06,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,9,36,2013-09,12,"(41.867108, -87.654224)",4430.72225332776,0
2013-09-06,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,9,36,2013-09,24,"(41.867108, -87.654224)",4430.72225332776,0
2013-09-12,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,9,37,2013-09,39,"(41.867108, -87.654224)",4430.72225332776,0
2013-09-19,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,9,38,2013-09,12,"(41.867108, -87.654224)",4430.72225332776,0
2013-09-26,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,0,2013,9,39,2013-09,7,"(41.867108, -87.654224)",4430.72225332776,0
2007-05-29,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,5,22,2007-05,1,"(41.862292, -87.64886)",5079.415583337711,0
2007-06-29,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,6,26,2007-06,1,"(41.862292, -87.64886)",5079.415583337711,0
2007-07-11,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,7,28,2007-07,1,"(41.862292, -87.64886)",5079.415583337711,0
2007-07-11,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,7,28,2007-07,14,"(41.862292, -87.64886)",5079.415583337711,0
2007-07-18,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,7,29,2007-07,1,"(41.862292, -87.64886)",5079.415583337711,0
2007-07-18,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,7,29,2007-07,1,"(41.862292, -87.64886)",5079.415583337711,0
2007-07-19,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,7,29,2007-07,2,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-01,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,31,2007-08,16,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-01,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,31,2007-08,24,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-01,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,31,2007-08,1,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-02,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,31,2007-08,10,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-02,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,31,2007-08,2,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-07,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,32,2007-08,6,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-07,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,32,2007-08,7,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-15,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,33,2007-08,9,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-15,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,33,2007-08,3,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-21,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,34,2007-08,3,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-22,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,34,2007-08,3,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-24,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,34,2007-08,3,"(41.862292, -87.64886)",5079.415583337711,0
2007-08-24,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,8,34,2007-08,3,"(41.862292, -87.64886)",5079.415583337711,0
2007-09-05,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,9,36,2007-09,1,"(41.862292, -87.64886)",5079.415583337711,0
2007-09-05,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,2007,9,36,2007-09,7,"(41.862292, -87.64886)",5079.415583337711,0
2007-09-12,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,9,37,2007-09,1,"(41.862292, -87.64886)",5079.415583337711,0
2007-09-19,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,9,38,2007-09,1,"(41.862292, -87.64886)",5079.415583337711,0
2007-09-19,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,9,38,2007-09,1,"(41.862292, -87.64886)",5079.415583337711,0
2007-09-19,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX TERRITANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,9,38,2007-09,1,"(41.862292, -87.64886)",5079.415583337711,0
2007-09-24,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,9,39,2007-09,3,"(41.862292, -87.64886)",5079.415583337711,0
2007-10-04,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,10,40,2007-10,1,"(41.862292, -87.64886)",5079.415583337711,0
2007-10-04,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,0,2007,10,40,2007-10,8,"(41.862292, -87.64886)",5079.415583337711,0
2007-05-29,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,5,22,2007-05,1,"(41.896282, -87.655232)",3126.3766522127016,0
2007-06-05,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,6,23,2007-06,2,"(41.896282, -87.655232)",3126.3766522127016,0
2007-06-26,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,6,26,2007-06,1,"(41.896282, -87.655232)",3126.3766522127016,0
2007-07-11,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,7,28,2007-07,2,"(41.896282, -87.655232)",3126.3766522127016,0
2007-07-11,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,7,28,2007-07,1,"(41.896282, -87.655232)",3126.3766522127016,0
2007-07-18,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,7,29,2007-07,3,"(41.896282, -87.655232)",3126.3766522127016,0
2007-07-27,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,7,30,2007-07,6,"(41.896282, -87.655232)",3126.3766522127016,0
2007-07-27,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,7,30,2007-07,2,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-01,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,8,31,2007-08,3,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-01,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,8,31,2007-08,10,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-01,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,8,31,2007-08,2,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-07,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,8,32,2007-08,2,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-07,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,8,32,2007-08,5,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-15,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,8,33,2007-08,7,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-15,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,8,33,2007-08,17,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-15,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,2007,8,33,2007-08,1,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-21,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,8,34,2007-08,3,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-21,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,8,34,2007-08,12,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-21,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,8,34,2007-08,1,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-24,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,8,34,2007-08,5,"(41.896282, -87.655232)",3126.3766522127016,0
2007-08-24,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,8,34,2007-08,10,"(41.896282, -87.655232)",3126.3766522127016,0
2007-09-04,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,9,36,2007-09,1,"(41.896282, -87.655232)",3126.3766522127016,0
2007-09-12,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,9,37,2007-09,1,"(41.896282, -87.655232)",3126.3766522127016,0
2007-09-12,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,9,37,2007-09,1,"(41.896282, -87.655232)",3126.3766522127016,0
2007-09-18,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,9,38,2007-09,1,"(41.896282, -87.655232)",3126.3766522127016,0
2007-09-24,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,9,39,2007-09,2,"(41.896282, -87.655232)",3126.3766522127016,0
2007-09-24,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,9,39,2007-09,3,"(41.896282, -87.655232)",3126.3766522127016,0
2007-10-04,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,10,40,2007-10,1,"(41.896282, -87.655232)",3126.3766522127016,0
2007-10-04,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2007,10,40,2007-10,1,"(41.896282, -87.655232)",3126.3766522127016,0
2009-06-02,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2009,6,23,2009-06,1,"(41.896282, -87.655232)",3126.3766522127016,0
2009-06-05,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2009,6,23,2009-06,1,"(41.896282, -87.655232)",3126.3766522127016,0
2009-06-12,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,0,2009,6,24,2009-06,3,"(41.896282, -87.655232)",3126.3766522127016,0
